source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,....testing that you should be doing. We have given New York far more money help and equipment than any other state by far &amp; these great men &amp; women who did the job never hear you say thanks. Your numbers are not good. Less talk and more action!,4/17/2020 16:11,21284,96018,FALSE,1.25118E+18
Twitter for iPhone,LIBERATE VIRGINIA and save your great 2nd Amendment. It is under siege!,4/17/2020 15:25,46400,195122,FALSE,1.25117E+18
Twitter for iPhone,LIBERATE MICHIGAN!,4/17/2020 15:22,42427,209901,FALSE,1.25117E+18
Twitter for iPhone,LIBERATE MINNESOTA!,4/17/2020 15:21,37986,175596,FALSE,1.25117E+18
Twitter for iPhone,Today people started losing their jobs because of Crazy Nancy Pelosi Cryin’ Chuck Schumer and the Radical Left Do Nothing Democrats who should immediately come back to Washington and approve legislation to help families in America. End your ENDLESS VACATION!,4/17/2020 13:50,52856,191980,FALSE,1.25115E+18
Twitter for iPhone,Why did the W.H.O. Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans? Why did the W.H.O. make several claims about the CoronaVirus that ere either inaccurate or misleading....,4/17/2020 13:20,87781,312405,FALSE,1.25114E+18
Twitter for iPhone,....in January and February as the Virus spread globally? Why did the W.H.O. wait as long as it did to take decisive action? Lanhee Chen Hoover Institution Fellow @FoxNews,4/17/2020 13:20,29886,119129,FALSE,1.25114E+18
Twitter for iPhone,THANK GOD FOR TRUCKERS! https://t.co/PNLPAkhNUK,4/17/2020 2:05,45311,236132,FALSE,1.25097E+18
Twitter for iPhone,https://t.co/lmb1H6I6en,4/16/2020 23:24,35936,142364,FALSE,1.25093E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/NB3LRIZHI7,4/16/2020 22:07,9122,0,FALSE,1.25091E+18
Twitter for iPhone,Crazy Nancy Pelosi deleted this from her Twitter account. She wanted everyone to pack into Chinatown long after I closed the BORDER TO CHINA. Based on her statement she is responsible for many deaths. She’s an incompetent third-rate politician! https://t.co/uWNI7DCG3o,4/16/2020 18:24,98752,271423,FALSE,1.25085E+18
Twitter for iPhone,Major News Conference tonight the White House at 6:00 P.M. (Eastern) to explain Guidelines for OPENING UP AMERICA AGAIN!,4/16/2020 18:18,37573,177666,FALSE,1.25085E+18
Twitter for iPhone,Democrats are blocking additional funding for the popular Paycheck Protection Program. They are killing American small businesses. Stop playing politics Dems! Support Refilling PPP NOW – it is out of funds!,4/16/2020 17:11,47284,172850,FALSE,1.25083E+18
Twitter for iPhone,Crazy “Nancy Pelosi you are a weak person. You are a poor leader. You are the reason America hates career politicians like yourself.” @seanhannity She is totally incompetent &amp; controlled by the Radical Left a weak and pathetic puppet. Come back to Washington and do your job!,4/16/2020 13:33,69490,293377,FALSE,1.25078E+18
Twitter for iPhone,.@OANN Poll “Gives President Trump a 52% Approval Rating in North Carolina and a seven point lead over (Sleepy) Joe Biden. The President also helps other Republican Candidates including @SenThomTillis who has a 4% lead over his Democrat rival.”,4/16/2020 13:12,23512,108405,FALSE,1.25077E+18
Twitter for iPhone,RT @WhiteHouse: The Federal government has ordered and shipped hundreds of millions of PPE items around the country. https://t.co/bVD3SyuXas,4/15/2020 22:51,10901,0,FALSE,1.25056E+18
Twitter for iPhone,RT @WhiteHouse: In 11 days @GM sourced materials transformed a manufacturing facility and trained a workforce to build lifesaving ventil…,4/15/2020 22:51,10187,0,FALSE,1.25056E+18
Twitter for iPhone,RT @WhiteHouse: We are using every available authority to accelerate the development study and delivery of therapies. https://t.co/GKbkUd…,4/15/2020 22:51,9640,0,FALSE,1.25056E+18
Twitter for iPhone,RT @WhiteHouse: To date more than 3.3 million Coronavirus tests have been completed and 48 different tests have been authorized. https://t…,4/15/2020 22:51,9100,0,FALSE,1.25056E+18
Twitter for iPhone,White House news conference today at 5:30 P.M. Eastern. Thank you!,4/15/2020 20:49,16413,122845,FALSE,1.25053E+18
Twitter for iPhone,We are having very productive calls with the leaders of every sector of the economy who are all-in on getting America back to work and soon. More to come! #MAGA,4/15/2020 19:02,34190,196240,FALSE,1.2505E+18
Twitter for iPhone,My condolences to the Steinbrenner family and the entire @Yankees Organization on the passing of Hank Steinbrenner. He was a friend and will be missed greatly by all! https://t.co/nHsO7Wy0oM,4/15/2020 15:48,11811,64336,FALSE,1.25045E+18
Twitter for iPhone,#ThanksForDelivering @UPS! https://t.co/4Sis7Tme17,4/15/2020 15:39,18529,90810,FALSE,1.25045E+18
Twitter for iPhone,RT @USNavy: Hard at work in #NYC.#USNavy Sailors provide care for trauma emergency and urgent care patients without regard to their #CO…,4/15/2020 15:39,7977,0,FALSE,1.25045E+18
Twitter for iPhone,Our GREAT Senator from South Carolina @SenatorTimScott just released a fantastic new book “OPPORTUNITY KNOCKS: How Hard Work Community and Business Can Improve Lives and End Poverty.” Get your copy today! https://t.co/fmSYMijfgm,4/15/2020 15:37,14558,56369,FALSE,1.25045E+18
Twitter for iPhone,RT @GOPLeader: RT to tell Chuck Schumer and Nancy Pelosi to STOP blocking critical funding for small businesses. The Paycheck Protection Pr…,4/15/2020 15:36,38842,0,FALSE,1.25045E+18
Twitter for iPhone,“The Art of an Oil Deal” https://t.co/UyH5pYTmYw,4/15/2020 0:45,20706,86368,FALSE,1.25022E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump is halting funding of the World Health Organization while a review is conducted to assess WHO's…,4/14/2020 23:25,30632,0,FALSE,1.2502E+18
Twitter for iPhone,https://t.co/KRxBA0OjpX,4/14/2020 23:25,16141,81132,FALSE,1.2502E+18
Twitter for iPhone,White House news conference today at 5:45 P.M. Eastern. Thank you!,4/14/2020 21:21,16754,128237,FALSE,1.25017E+18
Twitter for iPhone,My Administration is committed to protecting the Homeland from the scourge of narco-terrorists and traffickers seeking to destabilize the United States and our Hemisphere. Our military deployments in the Caribbean &amp; Eastern Pacific will endure until these threats are neutralized! https://t.co/iOKSK1NeNf,4/14/2020 15:49,32011,114434,FALSE,1.25009E+18
Twitter for iPhone,Tell the Democrat Governors that “Mutiny On The Bounty” was one of my all time favorite movies. A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch especially when the mutineers need so much from the Captain. Too easy!,4/14/2020 14:57,37803,161533,FALSE,1.25008E+18
Twitter for iPhone,GET RID OF BALLOT HARVESTING IT IS RAMPANT WITH FRAUD. THE USA MUST HAVE VOTER I.D. THE ONLY WAY TO GET AN HONEST COUNT!,4/14/2020 14:24,69040,286085,FALSE,1.25007E+18
Twitter for iPhone,Cuomo’s been calling daily even hourly begging for everything most of which should have been the state’s responsibility such as new hospitals beds ventilators etc. I got it all done for him and everyone else and now he seems to want Independence! That won’t happen!,4/14/2020 14:07,37873,196677,FALSE,1.25006E+18
Twitter for iPhone,The Democrats don’t want to approve more money for our great workers under the incredibly successful “Paycheck” plan. Replenish Account Now!,4/14/2020 13:40,31520,131556,FALSE,1.25006E+18
Twitter Media Studio,https://t.co/DRVhpMCuAx,4/14/2020 2:33,23368,80691,FALSE,1.24989E+18
Twitter Media Studio,https://t.co/ImJ7W5MACi,4/14/2020 2:27,19892,71150,FALSE,1.24989E+18
Twitter for iPhone,https://t.co/NOAE5Q6QxH,4/14/2020 2:08,34135,135413,FALSE,1.24988E+18
Twitter for iPhone,RT @TrumpWarRoom: Media keep asking what the Trump Administration was doing in February to combat the coronavirus after restricting travel…,4/14/2020 1:00,21960,0,FALSE,1.24987E+18
Twitter Media Studio,https://t.co/6fEymjTjUM,4/14/2020 0:32,55205,160707,FALSE,1.24986E+18
Twitter for iPhone,"RT @WhiteHouse: ""We're very close to completing a plan to open our country."" https://t.co/xnV4XxwnjL",4/14/2020 0:27,19003,0,FALSE,1.24986E+18
Twitter for iPhone,RT @WhiteHouse: Over the weekend the number of daily new infections remained flat.Thanks to the efforts of every American our strategie…,4/14/2020 0:26,9919,0,FALSE,1.24986E+18
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump offered his condolences to Americans across the south who just endured deadly tornadoes and seve…,4/14/2020 0:26,9427,0,FALSE,1.24986E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/IoHRJuAFbT,4/13/2020 21:50,9909,0,FALSE,1.24982E+18
Twitter for iPhone,My deepest sympathies go out to Frieda Chera and the family of the late great Stanley Chera one of Manhattan’s most brilliant real estate minds. Stanley was charitable kind and a wonderful friend. He will be truly missed!,4/13/2020 21:14,17465,117779,FALSE,1.24981E+18
Twitter for iPhone,First the Fake News Media said that it’s not fair for the President of the United States to be giving news conferences but it is the only way I can reach the American People as seen in the below poll. https://t.co/xP2rqjqtaf,4/13/2020 20:31,28435,117337,FALSE,1.2498E+18
Twitter for iPhone,White House news conference today at 5:00 P.M. Eastern. Thank you!,4/13/2020 19:30,21195,143641,FALSE,1.24978E+18
Twitter for iPhone,....It is the decision of the President and for many good reasons. With that being said the Administration and I are working closely with the Governors and this will continue. A decision by me in conjunction with the Governors and input from others will be made shortly!,4/13/2020 14:53,25233,113071,FALSE,1.24971E+18
Twitter for iPhone,For the purpose of creating conflict and confusion some in the Fake News Media are saying that it is the Governors decision to open up the states not that of the President of the United States &amp; the Federal Government. Let it be fully understood that this is incorrect....,4/13/2020 14:53,36236,159510,FALSE,1.24971E+18
Twitter for iPhone,....disaster the Energy Industry will be strong again far faster than currently anticipated. Thank you to all of those who worked with me on getting this very big business back on track in particular Russia and Saudi Arabia.,4/13/2020 13:31,17132,84322,FALSE,1.24969E+18
Twitter for iPhone,Having been involved in the negotiations to put it mildly the number that OPEC+ is looking to cut is 20 Million Barrels a day not the 10 Million that is generally being reported. If anything near this happens and the World gets back to business from the Covid 19.....,4/13/2020 13:31,23494,112859,FALSE,1.24969E+18
Twitter for iPhone,The @nytimes story is a Fake just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban long before most others wanted to do so. @SecAzar told me nothing until later and Peter Navarro memo was same as Ban (see his statements). Fake News!,4/13/2020 2:08,29630,126751,FALSE,1.24952E+18
Twitter for iPhone,I am working hard to expose the corruption and dishonesty in the Lamestream Media. That part is easy the hard part is WHY?,4/13/2020 1:16,74250,398266,FALSE,1.24951E+18
Twitter for iPhone,The @nytimes story is a Fake just like the “paper” itself. I was criticized for moving too fast when I issued the China Ban long before most others wanted to do so. @SecAzar told me nothing until later and @PeterNavarroUSA memo was same as Ban (see his statements). Fake News!,4/13/2020 1:09,9083,33889,FALSE,1.24951E+18
Twitter for iPhone,RT @CLewandowski_: US House hopeful Mowers raised $354K in first quarter; campaign says it’s a primary record for a GOP candidate in NH. We…,4/13/2020 0:55,11757,0,FALSE,1.2495E+18
Twitter for iPhone,RT @CLewandowski_: Fox News Poll: Trump job approval hits new high as voters rally during crisis. Eighty-nine percent of Republicans approv…,4/13/2020 0:54,13619,0,FALSE,1.2495E+18
Twitter for iPhone,"RT @DavidJUrban: @HillaryClinton said she would ""​put a lot of coal miners out of jobs"" now @JoeBiden says the same thing to the hardworkin…",4/13/2020 0:53,12671,0,FALSE,1.2495E+18
Twitter for iPhone,RT @David_Bossie: New digital ad up in battleground states today highlighting @realDonaldTrump strong leadership combating the coronavirus…,4/13/2020 0:52,11710,0,FALSE,1.2495E+18
Twitter for iPhone,Thank you Paris! https://t.co/hDUppWgIXA,4/13/2020 0:51,11934,57338,FALSE,1.2495E+18
Twitter for iPhone,Thank you! https://t.co/z8dgzQxkVC,4/13/2020 0:47,17841,84299,FALSE,1.2495E+18
Twitter for iPhone,RT @AnthemRespect: @Lrihendry @NatalieJHarp @PlaysTrumpCard @ROHLL5 @bfraser747 @oUSA_JEDIo @polishprincessh @flightcrew @IamAllOutOfGum @T…,4/13/2020 0:47,7450,0,FALSE,1.2495E+18
Twitter for iPhone,RT @AnthemRespect: If you’re an Independent or Moderate Democrat......never forget that while Democrat Party leaders are fighting hard fo…,4/13/2020 0:40,17251,0,FALSE,1.2495E+18
Twitter for iPhone,I look forward to it also! https://t.co/IGZLBgJnn2,4/13/2020 0:38,20513,107183,FALSE,1.2495E+18
Twitter for iPhone,RT @ScottPresler: Ladies &amp; gentlemen I present to you: The democrat presidential candidate. “We have never never let our democracy sa…,4/13/2020 0:36,11244,0,FALSE,1.2495E+18
Twitter for iPhone,RT @ScottPresler: Here’s an example of what I’m working on:https://t.co/gBhemBhfHLVirginia’s 2nd Congressional District is flippable.#…,4/13/2020 0:35,7993,0,FALSE,1.2495E+18
Twitter for iPhone,RT @ScottPresler: Georgia’s 6th District is flippable. This one’s for you Cobb Fulton &amp; Dekalb Counties. https://t.co/08rPm4E2kv#GA…,4/13/2020 0:33,8036,0,FALSE,1.2495E+18
Twitter for iPhone,Great going Natalie! https://t.co/OldfyDdFRO,4/13/2020 0:08,20337,78267,FALSE,1.24949E+18
Twitter for iPhone,RT @realDonaldTrump: Governors get your states testing programs &amp; apparatus perfected. Be ready big things are happening. No excuses! The…,4/12/2020 22:57,35572,0,FALSE,1.24947E+18
Twitter for iPhone,RT @realDonaldTrump: The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I w…,4/12/2020 22:56,40028,0,FALSE,1.24947E+18
Twitter for iPhone,RT @realDonaldTrump: If the Fake News Opposition Party is pushing with all their might the fact that President Trump “ignored early warni…,4/12/2020 22:56,50131,0,FALSE,1.24947E+18
Twitter for iPhone,RT @realDonaldTrump: For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winn…,4/12/2020 22:56,42509,0,FALSE,1.24947E+18
Twitter for iPhone,RT @OANN: Report: Obama admin. repeatedly cut PPE stockpile failed to replenish s... https://t.co/ikk9TKj85x #OANN,4/12/2020 22:53,12327,0,FALSE,1.24947E+18
Twitter for iPhone,Sorry Fake News it’s all on tape. I banned China long before people spoke up. Thank you @OANN https://t.co/d40JQkUZg5,4/12/2020 22:51,37181,118404,FALSE,1.24947E+18
Twitter for iPhone,RT @OANN: Report: FBI hid details of Papadopoulos investigation from court https://t.co/NYnElqoZDL #OANN,4/12/2020 22:24,9512,0,FALSE,1.24946E+18
Twitter for iPhone,"RT @Amanda_Bril: The President's Easter message""we hope all of you are filled with the joy love and hope that marks this holiest of days…",4/12/2020 22:24,7724,0,FALSE,1.24946E+18
Twitter for iPhone,Fake News! https://t.co/HzPQgbXgxX,4/12/2020 22:21,16599,63846,FALSE,1.24946E+18
Twitter for iPhone,RT @jsolomonReports: Read the explosive declassified footnotes from the Horowitz report revealing that the FBI was warned that Christopher…,4/12/2020 22:19,14577,0,FALSE,1.24946E+18
Twitter for iPhone,RT @SaraCarterDC: FBI's 'central evidence' To Spy On Trump Campaign Was Russian Disinformation Declassified IG Footnotes Reveal - ⁦@SenR…,4/12/2020 22:18,10499,0,FALSE,1.24946E+18
Twitter for iPhone,"RT @ChuckRossDC: NEW: FBI Received Evidence Of Russian Disinformation In Steele DossierA Hill source adds: ""Schiff was slinging Russian d…",4/12/2020 22:18,9966,0,FALSE,1.24946E+18
Twitter for iPhone,RT @ChuckRossDC: Scott Gottlieb says @WHO enabled China's obfuscation on coronavirus and that it could have been containable had Beijing n…,4/12/2020 22:17,8239,0,FALSE,1.24946E+18
Twitter for iPhone,Governors get your states testing programs &amp; apparatus perfected. Be ready big things are happening. No excuses! The Federal Government is there to help. We are testing more than any country in the World. Also gear up with Face Masks!,4/12/2020 21:43,35572,160182,FALSE,1.24945E+18
Twitter for iPhone,The Opposition Party (Lamestream Media) and their partner the Radical Left Do Nothing Democrats have put their political game plan in full swing. “Whether he is right or wrong it doesn’t matter. Criticize ’Trump’ for everything and don’t let the public see Biden. Hide him.”,4/12/2020 21:33,29626,114023,FALSE,1.24945E+18
Twitter for iPhone,If the Fake News Opposition Party is pushing with all their might the fact that President Trump “ignored early warnings about the threat” then why did Media &amp; Dems viciously criticize me when I instituted a Travel Ban on China? They said “early &amp; not necessary.” Corrupt Media!,4/12/2020 20:43,50131,204931,FALSE,1.24944E+18
Twitter for iPhone,Just watched Mike Wallace wannabe Chris Wallace on @FoxNews. I am now convinced that he is even worse than Sleepy Eyes Chuck Todd of Meet the Press(please!) or the people over at Deface the Nation. What the hell is happening to @FoxNews. It’s a whole new ballgame over there!,4/12/2020 19:49,30394,124199,FALSE,1.24942E+18
Twitter for iPhone,The big Oil Deal with OPEC Plus is done. This will save hundreds of thousands of energy jobs in the United States. I would like to thank and congratulate President Putin of Russia and King Salman of Saudi Arabia. I just spoke to them from the Oval Office. Great deal for all!,4/12/2020 19:40,40028,166188,FALSE,1.24942E+18
Twitter for iPhone,For the first time in history there is a fully signed Presidential Disaster Declaration for all 50 States. We are winning and will win the war on the Invisible Enemy!,4/12/2020 19:25,42509,243253,FALSE,1.24942E+18
Twitter for iPhone,https://t.co/VfrOSwXoqU,4/12/2020 16:23,15263,47635,FALSE,1.24937E+18
Twitter for iPhone,https://t.co/ZawRDjsldB,4/12/2020 16:23,9760,30035,FALSE,1.24937E+18
Twitter for iPhone,https://t.co/wwjRRx4W0P,4/12/2020 16:22,13322,44041,FALSE,1.24937E+18
Twitter for iPhone,Great businessman &amp; philanthropist Bernie Marcus Co-Founder of Home Depot said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer,4/12/2020 16:14,31714,145472,FALSE,1.24937E+18
Twitter for iPhone,Great businessman &amp; philanthropist Bernies Marcus Co-Founder of Home Depot said that Congress was too distracted by the (phony) Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China. Media played a big roll also!@dcexaminer,4/12/2020 16:10,1987,1,FALSE,1.24937E+18
Twitter for iPhone,HAPPY EASTER!,4/12/2020 14:21,62512,538458,FALSE,1.24934E+18
Twitter for iPhone,A very good sign is that empty hospital beds are becoming more and more prevalent. We deployed 418 Doctors Nurses and Respiratory Therapists from the hospital ship Comfort and the Javits Convention Center to hospitals in NYC &amp; State. Have more bed capacity than was needed. Good!,4/12/2020 14:21,31869,170760,FALSE,1.24934E+18
Twitter for iPhone,RT @realDonaldTrump: Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn…,4/12/2020 14:20,13886,0,FALSE,1.24934E+18
Twitter for iPhone,HAPPY EASTER! https://t.co/UX5Bhm82H2,4/12/2020 12:06,52894,272271,FALSE,1.24931E+18
Twitter for iPhone,https://t.co/b3fwPSkSCF,4/12/2020 1:18,15667,60379,FALSE,1.24914E+18
Twitter for iPhone,Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews!,4/12/2020 0:58,7188,44365,FALSE,1.24914E+18
Twitter for iPhone,RT @SteveScalise: Let's be clear about what's going on:Republicans are trying to replenish the Paycheck Protection Program before funds r…,4/12/2020 0:43,37729,0,FALSE,1.24914E+18
Twitter for iPhone,RT @MarioDB: What a great story. @AmericanAir has turned the Admirals Club at @iflymia into a mask-making factory! During a time of crisi…,4/12/2020 0:42,5911,0,FALSE,1.24914E+18
Twitter for iPhone,RT @HouseGOP: The #PaycheckProtectionProgram is a lifeline for small businesses on Main Street across America. Congress must urgently pas…,4/12/2020 0:42,7562,0,FALSE,1.24914E+18
Twitter for iPhone,RT @senatemajldr: Small business layoffs spiked 1000% last month. 10% of the U.S. workforce is now jobless. This is no time for political…,4/12/2020 0:41,13117,0,FALSE,1.24914E+18
Twitter for iPhone,RT @GOPLeader: The Paycheck Protection Program has been so successful for America’s small businesses that it is projected to run out of mon…,4/12/2020 0:41,9622,0,FALSE,1.24914E+18
Twitter for iPhone,Cryin’Chuck doesn’t have a clue. Couldn’t care less about the American Worker! https://t.co/eoXxXdn460,4/12/2020 0:40,20097,67030,FALSE,1.24914E+18
Twitter for iPhone,RT @GOPLeader: Speaker Pelosi has said she is aware of 'no data as to why we need' more funding for Americans’ paychecks. Anyone paying att…,4/12/2020 0:38,10820,0,FALSE,1.24913E+18
Twitter for iPhone,RT @FLOTUS: On the eve of #Easter let us remember the ones who lost their lives to COVID19. Please try to connect w/ family friends &amp; lov…,4/12/2020 0:37,14991,0,FALSE,1.24913E+18
Twitter for iPhone,RT @FLOTUS: It is a great honor to serve the people of this incredible country. 🇺🇸 #InaugurationDay2017 https://t.co/4SEj2VBxXO,4/12/2020 0:36,22558,0,FALSE,1.24913E+18
Twitter for iPhone,Mail in ballots substantially increases the risk of crime and VOTER FRAUD!,4/12/2020 0:29,42033,208785,FALSE,1.24913E+18
Twitter for iPhone,Will be interviewed by @JudgeJeanine tonight at 9:00 P.M. Eastern on @FoxNews! https://t.co/F83yVaxXab,4/11/2020 23:51,8546,37270,FALSE,1.24912E+18
Twitter for iPhone,So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs and obviously want back in. Sad!,4/11/2020 23:34,43212,176139,FALSE,1.24912E+18
Twitter for iPhone,Governor @GavinNewsom of California has been very nice &amp;  highly supportive about the great job we have done working together for California. That is the good news but this is the bad. He is unfairly under attack by the Radical Left Dems MSDNC etc. He is strong! Will he fold?,4/11/2020 23:28,17150,80488,FALSE,1.24912E+18
Twitter for iPhone,I will be watching. HAVE A GREAT EASTER! https://t.co/wCa7u6qSnl,4/11/2020 22:38,11563,48160,FALSE,1.2491E+18
Twitter for iPhone,RT @robertjeffress: During our 152-year history in downtown Dallas Presidents Woodrow Wilson Gerald Ford &amp; George H. W. Bush have worship…,4/11/2020 22:37,9915,0,FALSE,1.2491E+18
Twitter for iPhone,RT @robertjeffress: Thank you President @realDonaldTrump! We are honored to have you join us and are grateful for your strong leadership o…,4/11/2020 22:37,8958,0,FALSE,1.2491E+18
Twitter for iPhone,The Wall Street Journal Editorial Board doesn’t have a clue on how to fight and win. Their views on Tariffs &amp; Trade are losers for the U.S. but winners for other countries including China. If we followed their standards  we’d have no Country left. They should love Sleepy Joe!,4/11/2020 22:35,17187,73928,FALSE,1.2491E+18
Twitter for iPhone,So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe NOT China. This is a first! I wonder where the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs and obviously want back in. Sad!,4/11/2020 22:27,8950,30643,FALSE,1.2491E+18
Twitter for iPhone,So now the Fake News @nytimes is tracing the CoronaVirus origins back to Europe NOT China. This is a first! I wonder what the Failing New York Times got for this one? Are there any NAMED sources? They were recently thrown out of China like dogs and obviously want back in. Sad!,4/11/2020 22:22,953,3197,FALSE,1.2491E+18
Twitter for iPhone,Watching @FoxNews on weekend afternoons is a total waste of time. We now have some great alternatives like @OANN.,4/11/2020 21:53,34830,140387,FALSE,1.24909E+18
Twitter for iPhone,“The President and the Federal Government are doing an excellent job. When they say the death toll isn’t going to be as high as reported they (the opposition) act like they’re sad because it’s lower. I think they are (Press Conferences) wonderful.” West Virginia Resident C Span,4/11/2020 21:48,19026,94759,FALSE,1.24909E+18
Twitter for iPhone,Great editorial by @SenRonJohnson! https://t.co/hGmcwI4OSe,4/11/2020 21:36,11509,37430,FALSE,1.24909E+18
Twitter for iPhone,Wishing all a safe and blessed Easter Sunday. I will be tuning into Pastor @robertjeffress at https://t.co/roBC6bOARn Church in Dallas Texas tomorrow morning at 10:20 AM Eastern. https://t.co/wCa7u6qSnl,4/11/2020 21:08,13886,55633,FALSE,1.24908E+18
Twitter for iPhone,WE WILL BUILD IT AGAIN!,4/11/2020 18:53,61637,437962,FALSE,1.24905E+18
Twitter for iPhone,....Does anyone ever notice how few quotes from an actual person are given nowadays by the Lamestream Media. Very seldom. The unnamed or anonymous sources are almost always FAKE NEWS.,4/11/2020 18:47,29143,139094,FALSE,1.24905E+18
Twitter for iPhone,When the Failing @nytimes or Amazon @washingtonpost writes a story saying “unnamed sources said” or any such phrase where a person’s  name is not used don’t believe them. Most of these unnamed sources don’t exist. They are made up to defame &amp; disparage. They have no “source”...,4/11/2020 18:43,31928,121112,FALSE,1.24905E+18
Twitter for iPhone,....economy was shuttered. This is unprecedented it is unsettling and challenging but we will rise to meet the occasion.” MACK MCLARTY Clinton White House Chief of Staff. @LelandVittert @FoxNews Thank you Mack. We will be bigger better and stronger than ever before!,4/11/2020 18:33,14540,71473,FALSE,1.24904E+18
Twitter for iPhone,“I think the situation is unprecedented and there is no question about that. It’s whiplash! The economy was moving forward at a rapid pace in terms of growth jobs and even wage increases and all of a sudden the pandemic hit and the....,4/11/2020 18:33,19451,98335,FALSE,1.24904E+18
Twitter for iPhone,“Trump did a deal with Japan. A lot of our product goes to Japan and we are booming in North Dakota.” Jim on C Span Washington Journal. Our Trade Deals will be having a big impact on our Country as they kick in!,4/11/2020 16:01,24160,123394,FALSE,1.249E+18
Twitter for iPhone,RT @WhiteHouse: In response to the virus the American people have launched the greatest mobilization of our society since World War II. 🇺🇸…,4/10/2020 20:55,12368,0,FALSE,1.24872E+18
Twitter for iPhone,"RT @WhiteHouse: This Sunday millions of Christians will celebrate Easter. ""At this holy time we pray that God will heal the sick and co…",4/10/2020 20:55,16893,0,FALSE,1.24872E+18
Twitter for iPhone,RT @WhiteHouse: The data is clear: Our collective national effort is saving many lives. Keep up the fight! https://t.co/MMk1BpwDpg,4/10/2020 20:55,8883,0,FALSE,1.24872E+18
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/OtJWAa9yHo,4/10/2020 17:53,8434,0,FALSE,1.24867E+18
Twitter for iPhone,https://t.co/HGD0GHUOjt,4/10/2020 16:44,25231,96452,FALSE,1.24865E+18
Twitter for iPhone,Nobody wants to say that if Elizabeth Warren gets out of the race before Super Tuesday Crazy Bernie Sanders wins virtually every state in a blowout...NOT EVEN CLOSE!  I haven’t heard one member of the Fake News Establishment even mention this irrefutable fact. FAKE NEWS!,4/10/2020 15:42,22824,118996,FALSE,1.24864E+18
Twitter for iPhone,RT @trish_regan: AG #Barr says he believes #Russia investigation into #PresTrump was started without basis &amp; effectively amounted to an eff…,4/10/2020 15:21,20021,0,FALSE,1.24863E+18
Twitter for iPhone,RT @TomFitton: AG William Barr says Russia probe targeting @RealDonaldTrump was started 'without basis'. Where are the prosections? https:/…,4/10/2020 15:20,15729,0,FALSE,1.24863E+18
Twitter for iPhone,RT @brithume: Barr on the right track here. Most in the media went in the other direction.  https://t.co/Wyd20ZABgF,4/10/2020 15:20,13864,0,FALSE,1.24863E+18
Twitter for iPhone,The Invisible Enemy will soon be in full retreat!,4/10/2020 15:15,77503,444215,FALSE,1.24863E+18
Twitter for iPhone,Because the T.V. Ratings for the White House News Conference’s are the highest the Opposition Party (Lamestream Media) the Radical Left Do Nothing Democrats &amp; of course the few remaining RINO’S are doing everything in their power to disparage &amp; end them. The People’s Voice!,4/10/2020 14:36,25651,112336,FALSE,1.24862E+18
Twitter for iPhone,The White House Press Conference will take place today at 1:00 P.M. recognizing that it is Good Friday!,4/10/2020 14:35,16182,84279,FALSE,1.24862E+18
Twitter for iPhone,HAPPY GOOD FRIDAY TO ALL!,4/10/2020 14:32,50681,401651,FALSE,1.24862E+18
Twitter for iPhone,Wow Approval Rating in the Republican Party - 96%. Thank you!,4/10/2020 14:14,31122,218747,FALSE,1.24862E+18
Twitter for iPhone,RT @SenTomCotton: .@Max_Fisher claims—without evidence—that I believe the China virus was “produced by a Chinese weapons lab.” He should ha…,4/10/2020 12:39,7541,0,FALSE,1.24859E+18
Twitter for iPhone,RT @SenTomCotton: Very grateful for the people of Vietnam and their generosity during this time. Thank you!,4/10/2020 12:38,7800,0,FALSE,1.24859E+18
Twitter for iPhone,RT @SaraCarterDC: WHO Director Says Politicizing COVID19 Leads To 'body bags' But He Was Accused Of Covering Up Epidemics In Ethiopia ht…,4/10/2020 12:37,14845,0,FALSE,1.24859E+18
